Reading: 40.1 lbs
Reading: 40.1 lbs
Reading: 40.4 lbs
Reading: 40.8 lbs
Reading: 40.8 lbs
Reading: 40.8 lbs
Reading: 41.3 lbs
Reading: 41.4 lbs
Reading: 41.7 lbs
Reading: 41.7 lbs
Reading: 41.9 lbs
Reading: 42.2 lbs
Reading: 42.2 lbs
Reading: 42.3 lbs
Reading: 42.4 lbs
Reading: 42.5 lbs
Reading: 42.5 lbs
Reading: 42.9 lbs
Reading: 43 lbs
Reading: 43.3 lbs
Reading: 43.3 lbs
Reading: 43.3 lbs
Reading: 43.6 lbs
Reading: 43.7 lbs
Reading: 43.7 lbs
Reading: 43.8 lbs
Reading: 43.9 lbs
Reading: 44 lbs
Reading: 44.1 lbs
Reading: 44.1 lbs
Reading: 44.2 lbs
Reading: 44.7 lbs
Reading: 45.1 lbs
Reading: 45.4 lbs
Reading: 45.4 lbs
Reading: 45.5 lbs
Reading: 45.7 lbs
Reading: 45.9 lbs
Reading: 46.2 lbs
Reading: 46.3 lbs
Reading: 46.3 lbs
Reading: 46.3 lbs
Reading: 46.5 lbs
Reading: 46.9 lbs
Reading: 46.9 lbs
Reading: 47.4 lbs
Reading: 47.6 lbs
Reading: 48.1 lbs
Reading: 48.4 lbs
Reading: 48.4 lbs
Reading: 48.7 lbs
Reading: 48.7 lbs
Reading: 48.7 lbs
Reading: 48.8 lbs
Reading: 48.9 lbs
Reading: 49.1 lbs
Reading: 49.2 lbs
Reading: 49.2 lbs
Reading: 49.4 lbs
Reading: 49.5 lbs
Reading: 49.9 lbs
Reading: 50.1 lbs
Reading: 50.1 lbs
Reading: 50.4 lbs
Reading: 50.6 lbs
Reading: 50.6 lbs
Reading: 50.7 lbs
Reading: 51.1 lbs
