Reading: 32.2 lbs
Reading: 32.5 lbs
Reading: 32.5 lbs
Reading: 32.8 lbs
Reading: 33.3 lbs
Reading: 33.7 lbs
Reading: 34 lbs
Reading: 34.2 lbs
Reading: 34.6 lbs
Reading: 34.7 lbs
Reading: 34.7 lbs
Reading: 34.9 lbs
Reading: 35.1 lbs
Reading: 35.2 lbs
Reading: 35.3 lbs
Reading: 35.3 lbs
Reading: 35.6 lbs
Reading: 35.9 lbs
Reading: 36 lbs
Reading: 36.1 lbs
Reading: 36.2 lbs
Reading: 36.2 lbs
Reading: 36.5 lbs
Reading: 36.7 lbs
Reading: 36.7 lbs
Reading: 36.8 lbs
Reading: 36.8 lbs
Reading: 36.9 lbs
Reading: 37.1 lbs
Reading: 37.2 lbs
Reading: 37.4 lbs
Reading: 37.5 lbs
Reading: 38.1 lbs
Reading: 38.2 lbs
Reading: 38.3 lbs
Reading: 38.7 lbs
Reading: 38.8 lbs
Reading: 38.8 lbs
Reading: 39 lbs
Reading: 39 lbs
Reading: 39.1 lbs
Reading: 39.5 lbs
Reading: 40 lbs
Reading: 40 lbs
Reading: 40.2 lbs
Reading: 40.3 lbs
Reading: 40.4 lbs
Reading: 40.5 lbs
Reading: 40.5 lbs
Reading: 40.5 lbs
Reading: 40.6 lbs
Reading: 41.1 lbs
Reading: 41.3 lbs
Reading: 41.6 lbs
Reading: 41.6 lbs
Reading: 41.8 lbs
Reading: 42 lbs
Reading: 42.2 lbs
Reading: 42.3 lbs
Reading: 42.4 lbs
Reading: 42.5 lbs
Reading: 42.5 lbs
Reading: 42.7 lbs
Reading: 42.8 lbs
Reading: 42.9 lbs
Reading: 43.1 lbs
Reading: 43.2 lbs
Reading: 43.3 lbs
Reading: 43.3 lbs
Reading: 43.4 lbs
Reading: 43.9 lbs
Reading: 43.9 lbs
Reading: 44 lbs
Reading: 44.3 lbs
Reading: 44.5 lbs
Reading: 44.6 lbs
Reading: 44.8 lbs
Reading: 45 lbs
Reading: 45.1 lbs
Reading: 45.1 lbs
Reading: 45.4 lbs
Reading: 45.4 lbs
Reading: 45.7 lbs
Reading: 45.8 lbs
Reading: 45.9 lbs
Reading: 46.1 lbs
Reading: 46.3 lbs
Reading: 46.4 lbs
Reading: 46.4 lbs
Reading: 46.5 lbs
Reading: 46.5 lbs
Reading: 46.6 lbs
Reading: 46.8 lbs
Reading: 46.8 lbs
Reading: 46.9 lbs
Reading: 47 lbs
